id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,addr_state,Country
114937,5000, 36 months,5.32%,150.58,A,A1,Admin Assist,10+ years,MORTGAGE,35000,debt_consolidation,MS,United States
282879,17000, 36 months,5.93%,516.64,A,A1,Capital Project Engineer,< 1 year,MORTGAGE,101000,credit_card,NC,United States
281393,3000, 36 months,12.69%,100.64,C,C2,Legal Secretary ,10+ years,OWN,48500,other,MN,United States
378396,12000, 60 months,15.99%,291.76,D,D2,Teacher's Aide,1 year,RENT,35000,credit_card,NJ,United States
185309,35000, 36 months,12.69%,1174.07,C,C2,Math Department Head/Teacher,10+ years,MORTGAGE,138000,debt_consolidation,RI,United States
372593,16000, 36 months,7.89%,500.58,A,A5,Pastor ,4 years,MORTGAGE,50000,debt_consolidation,VT,United States
385745,15750, 36 months,17.86%,568.3,D,D5,Food and Beverage Manager,< 1 year,MORTGAGE,36000,debt_consolidation,California,United States
343410,4000, 36 months,14.65%,137.98,C,C5,manager,8 years,OWN,30000,debt_consolidation,NY,United States
405278,35000, 60 months,12.99%,796.18,C,C2,IT Technical Architect,1 year,RENT,137000,debt_consolidation,NJ,United States
383279,12600, 60 months,21.99%,347.93,E,E5,machinist,2 years,RENT,35000,debt_consolidation,UT,United States
407384,16000, 60 months,12.39%,359.08,C,C1,class a cdl driver,9 years,OWN,47000,credit_card,WV,United States
200922,35000, 36 months,15.61%,1223.77,D,D1,Hog Farm Manager,10+ years,RENT,77000,credit_card,IL,United States
380310,30000, 60 months,13.66%,692.78,C,C3,District manager,10+ years,MORTGAGE,140000,debt_consolidation,TX,United States
7400,10000, 36 months,9.76%,321.55,B,B3,0,n/a,MORTGAGE,54000,debt_consolidation,California,United States
196197,28000, 36 months,7.26%,867.9,A,A4,owner,10+ years,RENT,125000,credit_card,Maryland,United States
114505,4000, 36 months,9.99%,129.05,B,B3,realtor,< 1 year,MORTGAGE,50000,debt_consolidation,GA,United States
256033,6325, 36 months,14.65%,218.18,C,C5,Billing,7 years,RENT,32000,debt_consolidation,UT,United States
400715,1200, 36 months,11.44%,39.54,B,B4,driver,< 1 year,MORTGAGE,40000,debt_consolidation,IL,United States
87787,30000, 60 months,13.33%,687.68,C,C3,Legislative Analyst,< 1 year,MORTGAGE,64000,credit_card,AR,United States
219245,16000, 60 months,12.29%,358.27,C,C1,Facilities Service Manager,3 years,MORTGAGE,70000,debt_consolidation,MO,United States
142827,16000, 36 months,13.99%,546.77,C,C4,Dentist,10+ years,MORTGAGE,227000,credit_card,WI,United States
346073,7000, 36 months,5.93%,212.74,A,A1,Strategic Services Manager,10+ years,MORTGAGE,92000,home_improvement,WA,United States
12083,13050, 36 months,18.99%,478.3,E,E3,Administrative program support assistant,10+ years,RENT,33500,major_purchase,VA,United States
397376,3500, 36 months,11.99%,116.24,B,B5,Sevice tek ,10+ years,RENT,44000,car,NJ,United States
387879,18925, 36 months,15.99%,665.26,D,D2,Site Manager,10+ years,MORTGAGE,58000,debt_consolidation,MN,United States
183632,16175, 36 months,13.99%,552.75,C,C4,0,n/a,RENT,35206,debt_consolidation,OH,United States
260321,12000, 36 months,5.32%,361.38,A,A1,Supervisor,7 years,OWN,98000,debt_consolidation,California,United States
264235,15000, 60 months,10.99%,326.07,B,B4,Cable tech,8 years,OWN,40000,home_improvement,PA,United States
317360,15000, 36 months,15.61%,524.48,D,D1,Lease and Sales Consultant,10+ years,MORTGAGE,70000,debt_consolidation,OH,United States
412675,4800, 36 months,16.49%,169.92,D,D3,OFFICE ADMINISTRATOR,3 years,RENT,36000,debt_consolidation,California,United States
292479,28000, 60 months,19.52%,734.38,E,E3,Senior Engineer,1 year,MORTGAGE,120000,debt_consolidation,OH,United States
321730,35000, 60 months,17.86%,886.11,D,D5,0,n/a,MORTGAGE,88000,debt_consolidation,NC,United States
366807,20000, 60 months,12.29%,447.83,C,C1,Manager,2 years,MORTGAGE,120000,debt_consolidation,TX,United States
334072,24950, 60 months,15.61%,601.58,D,D1,Sprinkler Fitter Foreman (LU 669),10+ years,MORTGAGE,70858,debt_consolidation,WV,United States
216683,23000, 36 months,8.18%,722.65,B,B1,Sr. Programmer Analyst,5 years,RENT,110000,debt_consolidation,NY,United States
338476,25600, 36 months,15.61%,895.1,D,D1,Project Manager,1 year,RENT,84500,debt_consolidation,OH,United States
249164,4000, 36 months,9.17%,127.52,B,B2,0,n/a,OWN,48000,credit_card,AR,United States
87937,15000, 36 months,9.17%,478.19,B,B2,Senior Software Engineer,< 1 year,RENT,100000,credit_card,California,United States
396545,22000, 36 months,7.49%,684.24,A,A4,Sales,1 year,MORTGAGE,110000,debt_consolidation,California,United States
396801,22000, 60 months,14.31%,515.45,C,C4,Account Executive,< 1 year,RENT,71250,credit_card,NY,United States
98372,6000, 36 months,12.29%,200.12,C,C1,Correctional Officer,10+ years,RENT,50000,home_improvement,WA,United States
117958,4800, 36 months,13.99%,164.03,C,C4,0,n/a,MORTGAGE,50000,debt_consolidation,IL,United States
59191,24000, 60 months,11.49%,527.71,B,B5,Physician Assistant,10+ years,MORTGAGE,124000,debt_consolidation,GA,United States
276969,14000, 60 months,13.99%,325.69,C,C4,Installer,8 years,RENT,32000,credit_card,FL,United States
271198,11750, 36 months,14.65%,405.31,C,C5,CMA,6 years,OWN,28000,credit_card,KS,United States
139611,10000, 36 months,6.89%,308.27,A,A3,customer field service,8 years,MORTGAGE,120000,credit_card,WA,United States
371600,10000, 36 months,14.65%,344.95,C,C5,FINANCIAL SER. SUPPORT,2 years,RENT,32000,debt_consolidation,California,United States
308680,12000, 60 months,9.99%,254.91,B,B3,Service Manager,10+ years,MORTGAGE,72000,home_improvement,IL,United States
411216,10000, 60 months,14.31%,234.3,C,C4,PCT,1 year,RENT,46000,other,FL,United States
420165,20000, 36 months,9.49%,640.57,B,B2,consultant,< 1 year,RENT,115000,debt_consolidation,NJ,United States
97122,16550, 60 months,13.99%,385.01,C,C4,Licensing Coordinator,4 years,RENT,36000,credit_card,NJ,United States
210941,20000, 60 months,14.65%,472.14,C,C5,Customs Officer,6 years,RENT,95000,debt_consolidation,GA,United States
4440,15000, 36 months,8.49%,473.45,B,B1,0,n/a,MORTGAGE,58000,credit_card,California,United States
256132,25000, 60 months,12.29%,559.79,C,C1,Program Manager,7 years,MORTGAGE,93000,credit_card,LA,United States
264025,6025, 36 months,9.99%,194.39,B,B3,Iron worker ,2 years,RENT,42000,debt_consolidation,Massachusetts,United States
55126,12800, 60 months,18.20%,326.44,E,E1,Supervisor,4 years,MORTGAGE,47700,debt_consolidation,California,United States
326303,5000, 36 months,12.29%,166.77,C,C1,LPN,< 1 year,MORTGAGE,55000,vacation,Arizona,United States
103065,17500, 36 months,9.17%,557.89,B,B2,RN Charge Nurse,10+ years,MORTGAGE,75000,debt_consolidation,TX,United States
120653,6100, 36 months,12.29%,203.46,C,C1,Administrative Specialist,3 years,MORTGAGE,30389,credit_card,ME,United States
326470,11400, 36 months,7.89%,356.66,A,A5,Office Manager,9 years,OWN,46000,credit_card,PA,United States
6509,35000, 36 months,14.85%,1210.72,C,C5,Cpa,7 years,RENT,200000,debt_consolidation,California,United States
333673,11000, 60 months,13.33%,252.15,C,C3,Media Coordinator,2 years,RENT,38000,credit_card,KS,United States
194482,20000, 36 months,11.53%,659.81,B,B5,Radio Frequency Engineer,3 years,MORTGAGE,103000,debt_consolidation,NM,United States
160916,3825, 36 months,16.99%,136.36,D,D3,Labor ,10+ years,MORTGAGE,50000,credit_card,TX,United States
215447,12000, 60 months,13.99%,279.16,C,C4,Director,4 years,RENT,45592,debt_consolidation,OK,United States
126906,10000, 36 months,12.29%,333.53,C,C1,Clerk,10+ years,MORTGAGE,48000,debt_consolidation,NV,United States
372783,28000, 36 months,7.89%,876,A,A5,Deputy,10+ years,RENT,130000,other,California,United States
228234,34000, 60 months,19.99%,900.61,E,E4,Teacher,10+ years,MORTGAGE,68000,debt_consolidation,NY,United States
180623,12000, 60 months,9.17%,250.1,B,B2,Teacher,10+ years,MORTGAGE,101000,credit_card,California,United States
222302,20000, 60 months,12.69%,451.9,C,C2,Operations Tech,1 year,RENT,68000,debt_consolidation,OR,United States
336713,10500, 36 months,7.89%,328.5,A,A5,forklift operator,< 1 year,RENT,37500,credit_card,AR,United States
315661,23000, 60 months,9.17%,479.35,B,B2,sales,3 years,RENT,65000,credit_card,TN,United States
163628,8000, 36 months,14.65%,275.96,C,C5,Account manager,2 years,RENT,100000,debt_consolidation,California,United States
151251,9350, 36 months,12.29%,311.86,C,C1,Hydrologist II,10+ years,RENT,70524,home_improvement,TX,United States
2766,35000, 60 months,17.97%,888.2,D,D4,speech language pathologist,3 years,MORTGAGE,95000,credit_card,TX,United States
397556,19675, 60 months,19.24%,512.99,E,E2,Process service manager,5 years,RENT,47000,debt_consolidation,NJ,United States
292548,20000, 60 months,12.29%,447.83,C,C1,Administration,10+ years,MORTGAGE,71000,credit_card,NJ,United States
407026,19200, 36 months,7.49%,597.16,A,A4,Foreign Service Officer,9 years,RENT,100461,debt_consolidation,VA,United States
366222,4000, 36 months,9.17%,127.52,B,B2,Automation Technician,1 year,RENT,50000,debt_consolidation,TX,United States
27356,7800, 36 months,13.67%,265.34,C,C4,SGO,2 years,RENT,63700,major_purchase,PA,United States
218944,10800, 36 months,16.55%,382.64,D,D2,Cook,4 years,RENT,36000,debt_consolidation,FL,United States
176840,15000, 60 months,19.99%,397.33,E,E4,0,n/a,MORTGAGE,45000,other,California,United States
386354,14000, 60 months,8.67%,288.38,B,B1,Director of Music,5 years,MORTGAGE,85000,home_improvement,TX,United States
332432,20000, 36 months,6.92%,616.82,A,A4,Office Manager,10+ years,MORTGAGE,94650,debt_consolidation,NY,United States
271678,12000, 36 months,17.57%,431.25,D,D4,plant  mgr,8 years,MORTGAGE,44000,debt_consolidation,TX,United States
129901,32375, 60 months,9.17%,674.73,B,B2,Project Management Specialist,10+ years,MORTGAGE,97202,debt_consolidation,California,United States
372326,7675, 36 months,11.53%,253.21,B,B5,Registered Nurse,4 years,MORTGAGE,66370,debt_consolidation,GA,United States
255794,35000, 36 months,8.18%,1099.69,B,B1,Director,10+ years,MORTGAGE,176000,debt_consolidation,NC,United States
313632,10000, 36 months,9.99%,322.63,B,B3,0,n/a,OWN,25000,debt_consolidation,GA,United States
329194,21000, 36 months,10.99%,687.42,B,B4,Maintenance ,10+ years,RENT,47000,credit_card,NY,United States
278821,3600, 36 months,12.29%,120.08,C,C1,Senior Accountant,6 years,RENT,69000,debt_consolidation,MO,United States
93905,15000, 36 months,13.33%,507.8,C,C3,Housekeeping,10+ years,RENT,57000,other,NY,United States
190070,22000, 60 months,20.99%,595.06,E,E5,registered nurse,< 1 year,RENT,76000,debt_consolidation,California,United States
230391,9000, 36 months,15.61%,314.69,D,D1,Machine Operator ,1 year,RENT,25000,debt_consolidation,SC,United States
324202,4500, 36 months,15.61%,157.35,D,D1,0,n/a,MORTGAGE,64500,other,California,United States
320511,5000, 36 months,13.99%,170.87,C,C4,Computer Analyst,1 year,MORTGAGE,97888,other,TX,United States
324909,12600, 36 months,9.17%,401.68,B,B2,Teacher,2 years,RENT,39000,debt_consolidation,IN,United States
120804,8000, 36 months,13.33%,270.83,C,C3,Hair stylist ,2 years,MORTGAGE,35000,credit_card,WI,United States
221544,9600, 36 months,10.99%,314.25,B,B4,Driver,10+ years,RENT,40000,debt_consolidation,California,United States
375980,16000, 60 months,12.29%,358.27,C,C1,APPLICATION ENGINEER,10+ years,MORTGAGE,76000,debt_consolidation,OH,United States
239576,20000, 36 months,6.89%,616.54,A,A3,Sr. Director of Strategic Accounts,10+ years,MORTGAGE,90000,credit_card,Maryland,United States
152270,20000, 60 months,18.25%,510.6,E,E1,pharmacist,< 1 year,RENT,118000,debt_consolidation,GA,United States
30392,11875, 36 months,11.99%,394.37,C,C1,Fleet manager,3 years,RENT,56300,debt_consolidation,NY,United States
417870,10000, 60 months,17.14%,249.28,D,D4,MassachusettsNAGER,5 years,RENT,52000,debt_consolidation,NY,United States
255197,14400, 60 months,19.19%,375.06,E,E3,Travel Agent,< 1 year,MORTGAGE,40000,debt_consolidation,MI,United States
28102,2500, 36 months,11.99%,83.03,C,C1,Plant Superintendent,6 years,MORTGAGE,70000,medical,AL,United States
91012,15000, 60 months,13.99%,348.95,C,C4,Sales,10+ years,MORTGAGE,68000,debt_consolidation,ND,United States
86224,16525, 60 months,14.65%,390.1,C,C5,School Psychologist,3 years,RENT,54217,credit_card,Arizona,United States
174485,6000, 36 months,9.99%,193.58,B,B3,Food server,2 years,MORTGAGE,35000,other,NV,United States
32928,25500, 60 months,18.20%,650.31,E,E1,Sr. Benefits Analyst,1 year,OWN,118639,home_improvement,TX,United States
157238,30000, 60 months,11.53%,660.24,B,B5,Material Handler Supervisor,10+ years,MORTGAGE,75000,debt_consolidation,GA,United States
380690,10000, 36 months,8.19%,314.25,A,A5,Good Service Team Lead,2 years,RENT,22000,debt_consolidation,VA,United States
309622,4800, 36 months,12.29%,160.1,C,C1,Clinical Social Worker,3 years,OWN,49100,credit_card,KS,United States
322788,11200, 60 months,18.25%,285.94,E,E1,Laborer forman,10+ years,MORTGAGE,70000,home_improvement,NJ,United States
179739,6400, 36 months,7.89%,200.23,A,A5,waiter,1 year,RENT,14000,credit_card,Maryland,United States
56200,25525, 36 months,7.89%,798.57,A,A5,Practice Manager,9 years,MORTGAGE,120000,credit_card,NH,United States
47074,15000, 36 months,8.18%,471.3,B,B1,SENIOR ACCOUNTANT,10+ years,MORTGAGE,74006,debt_consolidation,California,United States
161089,10375, 36 months,16.55%,367.58,D,D2,0,n/a,OWN,28880,home_improvement,LA,United States
108931,8000, 36 months,9.17%,255.04,B,B2,Sushi Chef,2 years,RENT,28272,credit_card,LA,United States
236455,13600, 36 months,17.57%,488.75,D,D4,Communications and website coordinator,2 years,RENT,40000,debt_consolidation,DC,United States
188619,28000, 60 months,22.99%,789.18,F,F2,Animal control officer ,6 years,MORTGAGE,80000,debt_consolidation,RI,United States
112523,16800, 36 months,7.89%,525.6,A,A5,Ticket Writer,< 1 year,MORTGAGE,50000,debt_consolidation,NV,United States
301323,10000, 36 months,8.18%,314.2,B,B1,Buyer,7 years,RENT,76000,debt_consolidation,TX,United States
400563,24000, 36 months,11.99%,797.03,B,B5,Teacher 4th Grade,10+ years,MORTGAGE,64000,credit_card,IN,United States
318962,10000, 36 months,7.89%,312.86,A,A5,Police officer,10+ years,RENT,80000,debt_consolidation,HI,United States
135098,8000, 36 months,6.24%,244.25,A,A2,sales,< 1 year,OWN,18000,credit_card,LA,United States
173039,10600, 60 months,16.99%,263.39,D,D3,Technical Support Technician I,< 1 year,RENT,44313,credit_card,California,United States
242056,12000, 60 months,13.99%,279.16,C,C4,Risk Manager,3 years,MORTGAGE,81900,home_improvement,IL,United States
66602,15750, 36 months,19.99%,585.25,E,E4,Labor ,10+ years,MORTGAGE,50000,debt_consolidation,OH,United States
348242,7000, 36 months,8.18%,219.94,B,B1,teacher,10+ years,MORTGAGE,55000,credit_card,AL,United States
409775,10625, 36 months,17.14%,379.56,D,D4,0,n/a,MORTGAGE,29640,debt_consolidation,FL,United States
146139,25000, 36 months,13.33%,846.33,C,C3,Business development,9 years,MORTGAGE,150000,debt_consolidation,NC,United States
109334,14600, 36 months,10.99%,477.92,B,B4,Coordinator,2 years,RENT,49000,credit_card,California,United States
378063,35000, 36 months,9.49%,1120.99,B,B2,Assustant Principal,9 years,MORTGAGE,125000,debt_consolidation,TX,United States
297831,6000, 36 months,7.89%,187.72,A,A5,Banana ripener,10+ years,MORTGAGE,104000,home_improvement,GA,United States
4717,7200, 36 months,13.99%,246.05,C,C4,assembler,5 years,RENT,30000,other,MO,United States
182391,35000, 36 months,17.57%,1257.8,D,D4,0,n/a,MORTGAGE,103000,debt_consolidation,FL,United States
242454,35000, 60 months,13.99%,814.21,C,C4,Well Service Supervisor,1 year,MORTGAGE,91000,debt_consolidation,TX,United States
32092,12500, 60 months,9.17%,260.52,B,B2,Retail Ops Manager,10+ years,MORTGAGE,86500,debt_consolidation,TN,United States
30561,8000, 36 months,5.32%,240.92,A,A1,0,n/a,RENT,52000,debt_consolidation,NY,United States
303957,10000, 36 months,10.99%,327.34,B,B4,Cage Cashier,10+ years,MORTGAGE,40000,debt_consolidation,NV,United States
224445,9000, 36 months,15.61%,314.69,D,D1,Real Estate Manager,10+ years,RENT,65000,debt_consolidation,FL,United States
362799,17000, 36 months,10.99%,556.48,B,B4,Teacher,9 years,RENT,70000,debt_consolidation,California,United States
98086,19475, 60 months,12.29%,436.08,C,C1,Travel Manager,10+ years,MORTGAGE,68950,credit_card,NH,United States
249776,4000, 36 months,13.33%,135.42,C,C3,Teacher ,< 1 year,RENT,31125,debt_consolidation,California,United States
327539,32000, 36 months,16.55%,1133.74,D,D2,General Manager/VP,8 years,MORTGAGE,300000,credit_card,TX,United States
268640,23000, 60 months,16.55%,566.06,D,D2,Delivery Driver,10+ years,OWN,46000,debt_consolidation,IL,United States
311316,8100, 36 months,15.61%,283.22,D,D1,sales,10+ years,MORTGAGE,58000,debt_consolidation,California,United States
135417,20150, 60 months,18.25%,514.43,E,E1,Logistics & International Customer Seriv,4 years,MORTGAGE,56000,debt_consolidation,TN,United States
242519,15000, 36 months,8.18%,471.3,B,B1,0,2 years,MORTGAGE,39000,debt_consolidation,California,United States
268583,15000, 60 months,12.29%,335.87,C,C1,Network Engineer III,7 years,RENT,88000,credit_card,WI,United States
82610,32000, 60 months,13.33%,733.52,C,C3,Business Development Lead ,2 years,RENT,110000,major_purchase,California,United States
326672,7000, 36 months,12.29%,233.48,C,C1,owner,1 year,OWN,70000,debt_consolidation,California,United States
214323,20000, 60 months,8.18%,407.26,B,B1,Associate Director ,10+ years,OWN,120000,credit_card,NJ,United States
104634,22000, 36 months,15.61%,769.23,D,D1,CSM,9 years,MORTGAGE,110000,credit_card,TX,United States
393065,13300, 36 months,16.49%,470.82,D,D3,Registered Dietitian,1 year,RENT,53000,credit_card,IL,United States
247273,23750, 60 months,15.61%,572.65,D,D1,Sales Compensation Manager,4 years,MORTGAGE,85836,credit_card,IL,United States
179791,5000, 36 months,10.99%,163.67,B,B4,Supervisor,2 years,RENT,21000,debt_consolidation,California,United States
88396,4000, 36 months,12.29%,133.42,C,C1,Senior Case Manager,1 year,MORTGAGE,50000,debt_consolidation,NY,United States
75742,8000, 36 months,7.89%,250.29,A,A5,Lead / Carpenter,10+ years,RENT,52000,credit_card,WA,United States
181666,25000, 36 months,7.26%,774.91,A,A4,Assistant Professor,10+ years,MORTGAGE,96500,credit_card,NC,United States
313979,8000, 36 months,12.29%,266.83,C,C1,Correctional Officer II,2 years,RENT,37000,debt_consolidation,WV,United States
245248,6000, 36 months,10.99%,196.41,B,B4,Lead QA/QI Specialist,1 year,OWN,55000,car,IN,United States
77880,35000, 60 months,13.67%,808.42,C,C4,Pgm Mgr,10+ years,MORTGAGE,400000,credit_card,Massachusetts,United States
48361,30000, 60 months,15.41%,720.18,D,D1,Software Director,10+ years,RENT,250000,debt_consolidation,California,United States
135966,11800, 36 months,13.99%,403.24,C,C4,Director ,10+ years,MORTGAGE,52000,debt_consolidation,NY,United States
238730,28000, 60 months,9.99%,594.78,B,B3,Soldier,8 years,MORTGAGE,62000,debt_consolidation,NY,United States
103345,12000, 36 months,10.99%,392.81,B,B4,truck driver,5 years,MORTGAGE,85000,debt_consolidation,California,United States
343455,6600, 36 months,9.17%,210.41,B,B2,RN,6 years,MORTGAGE,84000,other,OH,United States
165942,4350, 36 months,16.55%,154.12,D,D2,Custodian,10+ years,OWN,29000,debt_consolidation,WI,United States
172391,35000, 36 months,13.99%,1196.05,C,C4,Investment Advisor,10+ years,MORTGAGE,123613,debt_consolidation,MI,United States
83506,20000, 36 months,9.99%,645.25,B,B3,Director of IT,10+ years,RENT,89500,credit_card,FL,United States
92523,20000, 60 months,16.99%,496.95,D,D3,Account Executive,9 years,MORTGAGE,75000,credit_card,CO,United States
221470,25200, 60 months,13.33%,577.65,C,C3,Mechanical Engineer,2 years,RENT,63500,debt_consolidation,CO,United States
200661,5400, 36 months,12.69%,181.15,C,C2,Assistant Property Manager,1 year,RENT,30000,debt_consolidation,NC,United States
75058,2500, 36 months,13.67%,85.05,C,C4,Manager of Clinical Processes,2 years,OWN,80000,debt_consolidation,FL,United States
325447,10575, 36 months,16.99%,376.98,D,D3,Supervisor,10+ years,MORTGAGE,52000,debt_consolidation,FL,United States
406823,35000, 60 months,12.99%,796.18,C,C2,Apps Support Analyst III,10+ years,MORTGAGE,131009,debt_consolidation,WA,United States
376252,21000, 36 months,9.99%,677.52,B,B3,Global Network Exploit & Vulnerability A,6 years,RENT,140000,debt_consolidation,Maryland,United States
367788,9450, 36 months,16.99%,336.88,D,D3,Manager,10+ years,RENT,62506,other,LA,United States
1703,10000, 36 months,5.32%,301.15,A,A1,Retail Sales Consultant,3 years,OWN,50000,debt_consolidation,FL,United States
25719,18000, 60 months,7.89%,364.03,A,A5,Caseworker 3,2 years,MORTGAGE,46000,credit_card,CO,United States
390963,11650, 60 months,20.99%,315.11,E,E4,Licensed Insurance sales ,3 years,OWN,40000,debt_consolidation,OR,United States
149296,5500, 36 months,13.99%,187.96,C,C4,Medical Lab Technician,3 years,MORTGAGE,48000,debt_consolidation,IL,United States
66700,28000, 36 months,7.89%,876,A,A5,Facilities manager,7 years,MORTGAGE,63000,debt_consolidation,FL,United States
80539,16000, 36 months,7.89%,500.58,A,A5,supervisor,10+ years,MORTGAGE,112000,major_purchase,CT,United States
266074,27600, 60 months,12.69%,623.62,C,C2,Marketing/Research&Development ,10+ years,RENT,98000,debt_consolidation,TX,United States
135591,6500, 36 months,10.99%,212.78,B,B4,Shushi Chef,10+ years,MORTGAGE,70000,home_improvement,NC,United States
252866,24000, 36 months,9.17%,765.1,B,B2,General Manager,5 years,RENT,150000,debt_consolidation,DC,United States
223140,35000, 60 months,12.69%,790.82,C,C2,President,8 years,MORTGAGE,100000,credit_card,AL,United States
343021,22400, 36 months,6.92%,690.83,A,A4,Financial Advisor,10+ years,MORTGAGE,50000,debt_consolidation,California,United States
353628,16000, 60 months,13.99%,372.21,C,C4,Driver,1 year,MORTGAGE,70000,major_purchase,Kentucky,United States
392953,12000, 60 months,15.59%,289.21,D,D1,shop foreman,10+ years,MORTGAGE,100000,home_improvement,TX,United States
366029,10000, 36 months,15.61%,349.65,D,D1,0,n/a,OWN,33600,debt_consolidation,HI,United States
199543,18000, 60 months,12.29%,403.05,C,C1,Retail Director,5 years,RENT,45000,debt_consolidation,IL,United States
420449,35000, 36 months,15.59%,1223.43,D,D1,Associate Broker,10+ years,RENT,176200,small_business,California,United States
38401,5050, 36 months,13.67%,171.79,C,C4,Border Patrol Agent,10+ years,MORTGAGE,90000,other,TX,United States
146630,15000, 60 months,17.86%,379.76,D,D5,Support Squadron Planner,10+ years,MORTGAGE,54557,debt_consolidation,GA,United States
13047,18000, 36 months,8.38%,567.22,B,B1,Vice President ,10+ years,MORTGAGE,158000,credit_card,OK,United States
165413,14000, 60 months,17.57%,352.25,D,D4,Regional Account Executive,9 years,RENT,101000,debt_consolidation,OH,United States
287202,10000, 36 months,5.93%,303.91,A,A1,Psychiatric Nurse Practitioner ,< 1 year,MORTGAGE,115000,debt_consolidation,TX,United States
264417,12000, 36 months,8.18%,377.04,B,B1,chef,10+ years,RENT,29000,debt_consolidation,OH,United States
65835,32150, 60 months,14.33%,753.59,C,C5,Director of Nursing,10+ years,MORTGAGE,67000,debt_consolidation,OK,United States
397670,23500, 60 months,12.39%,527.39,C,C1,Concrete driver,10+ years,MORTGAGE,49000,credit_card,IL,United States
140657,18000, 36 months,9.99%,580.73,B,B3,Strategic Account Executive,6 years,MORTGAGE,140000,debt_consolidation,PA,United States
209563,9600, 36 months,9.99%,309.72,B,B3,Client Service Manager,10+ years,OWN,90000,debt_consolidation,NE,United States
372061,12000, 36 months,8.18%,377.04,B,B1,Cashier,3 years,MORTGAGE,30000,debt_consolidation,CO,United States
209645,35000, 60 months,12.29%,783.7,C,C1,Staff Nurse,10+ years,MORTGAGE,88800,debt_consolidation,California,United States
113762,15000, 60 months,9.99%,318.64,B,B3,0,n/a,MORTGAGE,159744,debt_consolidation,California,United States
172915,10000, 36 months,10.99%,327.34,B,B4,Substitute Teacher,1 year,MORTGAGE,35000,debt_consolidation,TX,United States
410225,25000, 60 months,12.99%,568.7,C,C2,0,n/a,MORTGAGE,80000,debt_consolidation,NC,United States
76894,10000, 36 months,8.18%,314.2,B,B1,Research Engineer,4 years,RENT,75000,debt_consolidation,IL,United States
238059,16000, 36 months,11.53%,527.85,B,B5,Job Foreman,10+ years,RENT,120000,debt_consolidation,California,United States
55864,12000, 60 months,12.05%,267.24,C,C1,Analyst,< 1 year,RENT,50000,debt_consolidation,Massachusetts,United States
333263,16800, 36 months,8.18%,527.85,B,B1,QC/EHS Manager,10+ years,MORTGAGE,97600,debt_consolidation,IN,United States
316171,24800, 60 months,10.99%,539.09,B,B4,Assistant Director of Enrollment Systems,6 years,MORTGAGE,55525,credit_card,FL,United States
368585,4000, 36 months,8.18%,125.68,B,B1,Server,10+ years,RENT,30000,debt_consolidation,RI,United States
44150,5000, 36 months,12.05%,166.2,C,C1,AGS,3 years,RENT,23000,major_purchase,PA,United States
146107,10000, 36 months,6.24%,305.31,A,A2,Permitting coordinator,1 year,MORTGAGE,60000,credit_card,TX,United States
403450,23000, 60 months,16.49%,565.33,D,D3,"Sr Manager, CPA",2 years,MORTGAGE,153000,debt_consolidation,MN,United States
254009,29900, 36 months,18.25%,1084.72,E,E1,Senior Staffing Coordinator,10+ years,RENT,65000,debt_consolidation,FL,United States
10602,12000, 60 months,13.67%,277.18,C,C4,BROKER ASSISTANT,8 years,RENT,49000,credit_card,FL,United States
121023,20000, 36 months,5.32%,602.3,A,A1,Court reporter,10+ years,MORTGAGE,125000,debt_consolidation,GA,United States
110240,7200, 36 months,11.53%,237.53,B,B5,Medical Technologist,5 years,OWN,60000,vacation,MN,United States
283382,11200, 60 months,13.99%,260.55,C,C4,lab supervisor,6 years,MORTGAGE,70000,debt_consolidation,MN,United States
16254,12000, 36 months,9.76%,385.86,B,B3,Executive Sous Chef,8 years,MORTGAGE,56000,debt_consolidation,MN,United States
29466,10000, 36 months,13.18%,337.81,C,C3,Crontrol Installer,9 years,RENT,40000,other,TX,United States
372524,27200, 60 months,8.18%,553.87,B,B1,Senior Attorney,8 years,RENT,154000,credit_card,PA,United States
104134,10000, 36 months,9.99%,322.63,B,B3,PROFILE DESIGNER,10+ years,RENT,52000,medical,TX,United States
205909,18000, 36 months,10.99%,589.22,B,B4,Store Manager,7 years,RENT,50000,debt_consolidation,TN,United States
330883,12000, 36 months,7.89%,375.43,A,A5,nurse,5 years,MORTGAGE,120000,credit_card,Maryland,United States
408222,9000, 36 months,11.99%,298.89,B,B5,Teacher,< 1 year,RENT,41000,debt_consolidation,FL,United States
238726,10000, 36 months,13.33%,338.54,C,C3,Pharmacist,10+ years,RENT,120000,home_improvement,Arizona,United States
198425,3000, 36 months,17.86%,108.25,D,D5,Group Leader,9 years,RENT,55500,other,NY,United States
270099,35000, 60 months,9.17%,729.44,B,B2,TAX DIRECTOR,2 years,MORTGAGE,165000,debt_consolidation,AL,United States
168762,9150, 36 months,17.57%,328.83,D,D4,surgical tech,10+ years,MORTGAGE,50000,debt_consolidation,Arizona,United States
405591,16000, 36 months,11.44%,527.16,B,B4,Engineer,5 years,RENT,80000,debt_consolidation,Arizona,United States
348045,20000, 60 months,13.99%,465.27,C,C4,PA/ Loan Anaylst,< 1 year,RENT,65000,debt_consolidation,California,United States
